"sample.id","value","bootstrap","rmsep","s1","dataset.id","site.id","site.name","depth","elev","type","pub_year","age","long","lat","date","period","mid_period","anom","modern","anom_bootstrap"
3381,16.25,15.832175,4.45378433631188,1.16220258958335,250,246,"Beef Pasture",0.5,3060,"fossil",1985,0,-108.160375,37.473105,1950,"(1.9e+03,2e+03]",1950,1.6807903865949,14.5692096134051,1.2629653865949
3382,14.8625,14.6314,4.36809078180285,0.759681820875667,250,246,"Beef Pasture",2.5,3060,"fossil",1985,-3,-108.160375,37.473105,1953,"(1.9e+03,2e+03]",1950,0.293290386594903,14.5692096134051,0.0621903865949029
3383,15.275,16.2279875,4.59969055680493,1.62369874937516,250,246,"Beef Pasture",4,3060,"fossil",1985,9,-108.160375,37.473105,1941,"(1.9e+03,2e+03]",1950,0.705790386594902,14.5692096134051,1.6587778865949
3384,15.4125,15.4215125,4.44360058099076,1.09870569776626,250,246,"Beef Pasture",6,3060,"fossil",1985,24,-108.160375,37.473105,1926,"(1.9e+03,2e+03]",1950,0.843290386594903,14.5692096134051,0.852302886594902
3385,15,14.7018875,4.34347692718118,0.556664930131393,250,246,"Beef Pasture",8.5,3060,"fossil",1985,43,-108.160375,37.473105,1907,"(1.9e+03,2e+03]",1950,0.430790386594902,14.5692096134051,0.132677886594902
3386,14.4375,14.336725,4.38262478612051,0.796319910447287,250,246,"Beef Pasture",10.5,3060,"fossil",1985,61,-108.160375,37.473105,1889,"(1.8e+03,1.9e+03]",1850,-0.131709613405098,14.5692096134051,-0.232484613405099
3387,14.4375,14.697925,4.36345703616157,0.670198793865148,250,246,"Beef Pasture",12.5,3060,"fossil",1985,89,-108.160375,37.473105,1861,"(1.8e+03,1.9e+03]",1850,-0.131709613405098,14.5692096134051,0.128715386594902
3388,15.3,15.0652875,4.34126015089946,0.488468000058173,250,246,"Beef Pasture",14.5,3060,"fossil",1985,116,-108.160375,37.473105,1834,"(1.8e+03,1.9e+03]",1850,0.730790386594903,14.5692096134051,0.496077886594902
3389,13.5875,13.7799875,4.42477077940569,0.976360492289941,250,246,"Beef Pasture",16.5,3060,"fossil",1985,145,-108.160375,37.473105,1805,"(1.8e+03,1.9e+03]",1850,-0.981709613405098,14.5692096134051,-0.789222113405097
3390,14.4375,14.337975,4.39779788795324,0.835414869917863,250,246,"Beef Pasture",18,3060,"fossil",1985,166,-108.160375,37.473105,1784,"(1.7e+03,1.8e+03]",1750,-0.131709613405098,14.5692096134051,-0.231234613405098
3391,14.1375,14.2603375,4.38665568061134,0.76334956435512,250,246,"Beef Pasture",20,3060,"fossil",1985,194,-108.160375,37.473105,1756,"(1.7e+03,1.8e+03]",1750,-0.431709613405097,14.5692096134051,-0.308872113405098
3392,13.6875,13.755125,4.40360710962454,0.845205215454348,250,246,"Beef Pasture",22,3060,"fossil",1985,224,-108.160375,37.473105,1726,"(1.7e+03,1.8e+03]",1750,-0.881709613405098,14.5692096134051,-0.814084613405099
3393,13.55,14.3497,4.45537866737425,1.07501989063704,250,246,"Beef Pasture",24,3060,"fossil",1985,254,-108.160375,37.473105,1696,"(1.6e+03,1.7e+03]",1650,-1.0192096134051,14.5692096134051,-0.219509613405098
3394,14.1,13.61215,4.46538271901821,1.10811635754638,250,246,"Beef Pasture",26,3060,"fossil",1985,284,-108.160375,37.473105,1666,"(1.6e+03,1.7e+03]",1650,-0.469209613405098,14.5692096134051,-0.957059613405098
3395,14.2375,14.295675,4.40662322074747,0.830308161780022,250,246,"Beef Pasture",28,3060,"fossil",1985,314,-108.160375,37.473105,1636,"(1.6e+03,1.7e+03]",1650,-0.331709613405097,14.5692096134051,-0.273534613405097
3396,15.1,14.6949125,4.37877295351717,0.653807971393136,250,246,"Beef Pasture",30,3060,"fossil",1985,343,-108.160375,37.473105,1607,"(1.6e+03,1.7e+03]",1650,0.530790386594903,14.5692096134051,0.125702886594903
3397,14.3,14.15715,4.39909858235041,0.76710585409798,250,246,"Beef Pasture",32,3060,"fossil",1985,373,-108.160375,37.473105,1577,"(1.5e+03,1.6e+03]",1550,-0.269209613405097,14.5692096134051,-0.412059613405098
3398,14.9625,14.666975,4.37550489145618,0.603338050912321,250,246,"Beef Pasture",34,3060,"fossil",1985,404,-108.160375,37.473105,1546,"(1.5e+03,1.6e+03]",1550,0.393290386594902,14.5692096134051,0.0977653865949026
3399,13.625,13.4590375,4.40781397110896,0.79388619942747,250,246,"Beef Pasture",36,3060,"fossil",1985,433,-108.160375,37.473105,1517,"(1.5e+03,1.6e+03]",1550,-0.944209613405098,14.5692096134051,-1.1101721134051
3400,12.7375,13.2424125,4.42588311363812,0.878886918670178,250,246,"Beef Pasture",38,3060,"fossil",1985,462,-108.160375,37.473105,1488,"(1.4e+03,1.5e+03]",1450,-1.8317096134051,14.5692096134051,-1.3267971134051
3401,15.1,14.5382,4.41289458383209,0.80009196793691,250,246,"Beef Pasture",40,3060,"fossil",1985,491,-108.160375,37.473105,1459,"(1.4e+03,1.5e+03]",1450,0.530790386594903,14.5692096134051,-0.0310096134050983
3402,13.5875,14.10725,4.43204894158832,0.890034183808886,250,246,"Beef Pasture",42,3060,"fossil",1985,521,-108.160375,37.473105,1429,"(1.4e+03,1.5e+03]",1450,-0.981709613405098,14.5692096134051,-0.461959613405098
3403,15.3125,14.7827,4.41278580963795,0.777321081061786,250,246,"Beef Pasture",44,3060,"fossil",1985,550,-108.160375,37.473105,1400,"(1.3e+03,1.4e+03]",1350,0.743290386594902,14.5692096134051,0.213490386594902
3404,15.1,14.7691375,4.39833985871062,0.67771820420294,250,246,"Beef Pasture",46,3060,"fossil",1985,580,-108.160375,37.473105,1370,"(1.3e+03,1.4e+03]",1350,0.530790386594903,14.5692096134051,0.199927886594903
3405,14.3125,14.381075,4.4261459120077,0.828948845263122,250,246,"Beef Pasture",48,3060,"fossil",1985,609,-108.160375,37.473105,1341,"(1.3e+03,1.4e+03]",1350,-0.256709613405098,14.5692096134051,-0.188134613405097
3406,14.3,14.115,4.47708336500055,1.05972042651936,250,246,"Beef Pasture",50,3060,"fossil",1985,638,-108.160375,37.473105,1312,"(1.3e+03,1.4e+03]",1350,-0.269209613405097,14.5692096134051,-0.454209613405098
3407,14.25,13.9957625,4.42085845541487,0.777948160666529,250,246,"Beef Pasture",52,3060,"fossil",1985,666,-108.160375,37.473105,1284,"(1.2e+03,1.3e+03]",1250,-0.319209613405098,14.5692096134051,-0.573447113405098
3408,15.3,14.809125,4.41588209594868,0.737225956872442,250,246,"Beef Pasture",54,3060,"fossil",1985,695,-108.160375,37.473105,1255,"(1.2e+03,1.3e+03]",1250,0.730790386594903,14.5692096134051,0.239915386594902
3409,13.7375,13.8861625,4.49748426257047,1.11936369980279,250,246,"Beef Pasture",56,3060,"fossil",1985,721,-108.160375,37.473105,1229,"(1.2e+03,1.3e+03]",1250,-0.831709613405097,14.5692096134051,-0.683047113405099
3410,13.6,13.23045,4.44178166700507,0.858596593640233,250,246,"Beef Pasture",58,3060,"fossil",1985,744,-108.160375,37.473105,1206,"(1.2e+03,1.3e+03]",1250,-0.969209613405098,14.5692096134051,-1.3387596134051
3411,12.95,13.357525,4.44199330168763,0.849115346255293,250,246,"Beef Pasture",60,3060,"fossil",1985,767,-108.160375,37.473105,1183,"(1.1e+03,1.2e+03]",1150,-1.6192096134051,14.5692096134051,-1.2116846134051
3412,12.8,12.9378375,4.43246368991857,0.786413767655239,250,246,"Beef Pasture",62.5,3060,"fossil",1985,796,-108.160375,37.473105,1154,"(1.1e+03,1.2e+03]",1150,-1.7692096134051,14.5692096134051,-1.6313721134051
3413,13.6875,13.2930625,4.43881279255795,0.810431838348148,250,246,"Beef Pasture",65,3060,"fossil",1985,826,-108.160375,37.473105,1124,"(1.1e+03,1.2e+03]",1150,-0.881709613405098,14.5692096134051,-1.2761471134051
3414,13.4,13.2000875,4.44850411069441,0.85150706125617,250,246,"Beef Pasture",67.5,3060,"fossil",1985,855,-108.160375,37.473105,1095,"(1e+03,1.1e+03]",1050,-1.1692096134051,14.5692096134051,-1.3691221134051
3415,13.4,13.4048125,4.44532146946958,0.824039842942383,250,246,"Beef Pasture",70,3060,"fossil",1985,885,-108.160375,37.473105,1065,"(1e+03,1.1e+03]",1050,-1.1692096134051,14.5692096134051,-1.1643971134051
3416,17.225,17.6404875,4.94905288472596,2.32240751867034,250,246,"Beef Pasture",75,3060,"fossil",1985,947,-108.160375,37.473105,1003,"(1e+03,1.1e+03]",1050,2.6557903865949,14.5692096134051,3.0712778865949
3417,12.8375,13.158925,4.46167592136884,0.888267971596615,250,246,"Beef Pasture",77.5,3060,"fossil",1985,977,-108.160375,37.473105,973,"(900,1e+03]",950,-1.7317096134051,14.5692096134051,-1.4102846134051
3418,12.8375,12.7875875,4.50959283152384,1.0958988401589,250,246,"Beef Pasture",80,3060,"fossil",1985,1006,-108.160375,37.473105,944,"(900,1e+03]",950,-1.7317096134051,14.5692096134051,-1.7816221134051
3419,12.8375,13.0159375,4.4860650819406,0.985649453248181,250,246,"Beef Pasture",82.5,3060,"fossil",1985,1036,-108.160375,37.473105,914,"(900,1e+03]",950,-1.7317096134051,14.5692096134051,-1.5532721134051
3421,12.8375,13.19345,4.46145309176746,0.85646603497691,250,246,"Beef Pasture",87.5,3060,"fossil",1985,1096,-108.160375,37.473105,854,"(800,900]",850,-1.7317096134051,14.5692096134051,-1.3757596134051
3422,12.8375,13.2755625,4.4502629971714,0.784816954771141,250,246,"Beef Pasture",90,3060,"fossil",1985,1125,-108.160375,37.473105,825,"(800,900]",850,-1.7317096134051,14.5692096134051,-1.2936471134051
3423,13.4,13.3586375,4.45473660751256,0.798702878818139,250,246,"Beef Pasture",92.5,3060,"fossil",1985,1154,-108.160375,37.473105,796,"(700,800]",750,-1.1692096134051,14.5692096134051,-1.2105721134051
3424,13.6875,13.3868125,4.45391887273818,0.782897934132553,250,246,"Beef Pasture",95,3060,"fossil",1985,1183,-108.160375,37.473105,767,"(700,800]",750,-0.881709613405098,14.5692096134051,-1.1823971134051
3425,12.8375,12.792125,4.48121902322312,0.915994762965805,250,246,"Beef Pasture",97.5,3060,"fossil",1985,1211,-108.160375,37.473105,739,"(700,800]",750,-1.7317096134051,14.5692096134051,-1.7770846134051
3426,12.8375,13.212025,4.45886147451879,0.788220386854624,250,246,"Beef Pasture",100,3060,"fossil",1985,1240,-108.160375,37.473105,710,"(700,800]",750,-1.7317096134051,14.5692096134051,-1.3571846134051
3427,12.8,12.9827,4.46397901764005,0.805646534678105,250,246,"Beef Pasture",102.5,3060,"fossil",1985,1270,-108.160375,37.473105,680,"(600,700]",650,-1.7692096134051,14.5692096134051,-1.5865096134051
3428,14.3125,13.9944625,4.47980100940497,0.879057939048362,250,246,"Beef Pasture",105,3060,"fossil",1985,1299,-108.160375,37.473105,651,"(600,700]",650,-0.256709613405098,14.5692096134051,-0.574747113405099
3429,12.525,12.271175,4.60483245000362,1.37503334908143,250,246,"Beef Pasture",107.5,3060,"fossil",1985,1329,-108.160375,37.473105,621,"(600,700]",650,-2.0442096134051,14.5692096134051,-2.2980346134051
3430,13.65,13.223875,4.46515003233762,0.778531772695307,250,246,"Beef Pasture",110,3060,"fossil",1985,1358,-108.160375,37.473105,592,"(500,600]",550,-0.9192096134051,14.5692096134051,-1.3453346134051
3431,13.65,13.490325,4.50069930051697,0.952395178458475,250,246,"Beef Pasture",112.5,3060,"fossil",1985,1387,-108.160375,37.473105,563,"(500,600]",550,-0.9192096134051,14.5692096134051,-1.0788846134051
3432,13.625,13.3962625,4.51610249002847,1.01396680963175,250,246,"Beef Pasture",115,3060,"fossil",1985,1416,-108.160375,37.473105,534,"(500,600]",550,-0.944209613405098,14.5692096134051,-1.1729471134051
3433,12.8375,13.0350375,4.46938941533432,0.768478587328842,250,246,"Beef Pasture",117.5,3060,"fossil",1985,1445,-108.160375,37.473105,505,"(500,600]",550,-1.7317096134051,14.5692096134051,-1.5341721134051
3434,12.9375,13.3856375,4.48134450676931,0.824460154822925,250,246,"Beef Pasture",120,3060,"fossil",1985,1474,-108.160375,37.473105,476,"(400,500]",450,-1.6317096134051,14.5692096134051,-1.1835721134051
3435,14.3125,13.857,4.48856681677155,0.852519781282216,250,246,"Beef Pasture",125,3060,"fossil",1985,1537,-108.160375,37.473105,413,"(400,500]",450,-0.256709613405098,14.5692096134051,-0.712209613405099
3436,13.6,13.2414875,4.4990515434269,0.896234828581055,250,246,"Beef Pasture",130,3060,"fossil",1985,1611,-108.160375,37.473105,339,"(300,400]",350,-0.969209613405098,14.5692096134051,-1.3277221134051
3437,13.5875,13.7131375,4.50112308938567,0.896779774419315,250,246,"Beef Pasture",135,3060,"fossil",1985,1687,-108.160375,37.473105,263,"(200,300]",250,-0.981709613405098,14.5692096134051,-0.856072113405098
3438,12.05,12.4806375,4.53097950576096,1.02773168665927,250,246,"Beef Pasture",140,3060,"fossil",1985,1761,-108.160375,37.473105,189,"(100,200]",150,-2.5192096134051,14.5692096134051,-2.0885721134051
3439,13.8,13.9893875,4.5055075260746,0.899275216220407,250,246,"Beef Pasture",145,3060,"fossil",1985,1837,-108.160375,37.473105,113,"(100,200]",150,-0.769209613405097,14.5692096134051,-0.579822113405099
3440,13.7875,13.4734875,4.50624342612353,0.893268848292091,250,246,"Beef Pasture",150,3060,"fossil",1985,1911,-108.160375,37.473105,39,"(0,100]",50,-0.781709613405098,14.5692096134051,-1.0957221134051
3441,13.5375,13.4554,4.50789187989812,0.891799386715503,250,246,"Beef Pasture",155,3060,"fossil",1985,1986,-108.160375,37.473105,-37,"(-100,0]",-50,-1.0317096134051,14.5692096134051,-1.1138096134051
