-11.5129,233.489,12.9475,83.2866,253.735,116.839,219.165,24.405,40.7841,31.3673,68.2259,152.03,257.318,27.4254,107.66,38.8254,58.0984,50.8054,230.422,138.292,135.245,35.2077,16.3105,41.0339,257.601,0.0124343,13.2547
-13.494,225.845,24.1262,23.7236,253.735,147.61,193.019,56.7639,33.6446,70.0701,71.7492,152.03,209.272,27.4254,93.6388,50.6291,97.7762,37.3372,282.111,198.01,55.4603,14.8341,16.3105,9.59603,99.742,0.0331704,12.0782
-10.6215,123.864,79.334,15.2987,253.735,124.951,263.462,56.7639,47.7999,70.0701,37.7966,155.669,176.718,27.4254,118.059,76.8782,133.353,52.3603,137.843,31.416,2.44495,15.723,68.7264,115.142,109.623,0.0192722,9.32401
-7.60729,95.5177,40.5195,28.3554,173.276,53.2999,468.561,54.3045,46.3845,22.9752,89.3545,165.145,153.31,27.4254,186.575,0.182808,137.564,45.4631,183.761,30.1833,142.133,33.7221,41.7632,124.546,54.9865,0.0621193,14.5967
-13.5687,73.1037,25.6762,21.481,186.855,28.6833,450.639,52.4082,22.1579,23.2516,147.454,197.212,172.596,27.4254,186.575,6.67173,116.766,46.146,171.016,59.2146,14.8841,33.3079,40.1351,59.6431,107.879,0.0141482,10.771
-15.4286,11.0842,27.1774,19.728,122.491,12.1226,513.545,60.5961,31.7264,49.0383,147.454,255.351,103.743,27.4254,201.474,23.6551,202.297,42.4783,40.9526,57.4421,48.0045,277.326,43.0845,91.6117,69.5469,0.00747078,13.1397
-7.89937,5.70973,47.9985,25.8904,119.336,12.1226,513.545,41.1264,31.7264,74.4254,217.494,262.329,43.1499,27.4254,201.474,23.6551,209.565,33.0612,28.2478,58.307,148.292,310.848,39.2778,49.2934,73.4422,0.00750784,14.9221
-13.2494,75.577,71.6404,64.0732,141.716,46.1353,392.862,81.5005,3.11269,117.615,171.672,80.2154,234.04,51.2898,57.6239,60.3066,109.258,114.318,86.6034,48.6478,123.746,96.5834,44.8007,213.676,65.5759,0.00438283,9.12546
-7.80328,55.0399,202.353,107.327,130.061,115.851,330.145,78.8997,23.9567,46.0804,53.3111,127.753,221.686,51.2898,49.4806,70.0874,30.7984,116.698,132.513,77.2908,161.754,135.144,39.0121,57.4252,79.6683,0.00192729,7.41616
-9.0485,13.5219,97.9801,136.359,211.094,90.2573,423.133,89.4365,63.5903,31.2151,14.3405,121.034,147.523,88.499,67.4327,70.0874,26.5766,204.43,57.7293,35.0918,166.572,86.0072,34.0546,138.591,49.1051,0.000624198,7.65132
-12.0611,53.9361,127.261,10.8005,212.451,55.5051,423.133,139.378,58.4488,26.1419,47.3099,81.4558,157.07,11.1068,145.858,168.913,94.41,26.7026,127.008,105.157,55.3924,40.4308,46.152,99.5315,42.9728,0.00172118,6.42475
-7.88608,66.7125,129.002,35.2071,215.702,51.005,299.57,118.554,129.215,68.767,43.5881,130.372,102.516,117.328,49.8088,153.813,168.629,14.0325,128.557,77.1183,60.7379,70.4306,41.2439,64.2183,38.1824,0.000290748,6.0669
-12.5242,34.0475,67.7202,74.7817,238.539,52.9734,234.859,167.085,119.118,61.085,38.5776,231.117,46.2511,68.3401,82.8385,219.946,61.3858,36.8717,143.524,33.7583,58.8691,107.855,53.0548,426.387,79.1786,0.000140123,7.19149
-9.93029,33.221,76.5738,87.8604,218.095,54.5573,145.009,146.353,152.288,64.8718,67.8095,280.851,42.5145,46.1047,79.2944,219.946,16.8487,47.0023,262.472,9.20635,58.6227,149.18,36.6618,81.6778,88.7807,0.000140123,5.13917
-10.4961,35.3298,63.3017,107.977,270.002,57.3874,145.009,131.867,128.761,122.422,67.8095,225.972,11.2371,79.0696,64.4017,198.02,71.1569,50.9186,178.147,26.1826,97.315,136.424,20.9552,123.229,124.642,0.00029721,5.08344
-11.3763,52.9193,42.8171,84.6782,273.882,57.1912,83.2732,141.601,128.761,97.9869,100.871,89.9823,30.7966,125.13,212.086,243.513,58.8451,50.8404,34.1714,17.7785,111.42,155.537,18.0243,198.107,76.3721,0.00029721,5.23778
-10.6489,25.8479,42.8171,105.816,273.882,56.5632,110.34,101.854,83.1941,83.6656,100.871,56.0482,75.869,137.824,303.386,188.826,73.8151,49.9673,78.9295,47.4567,253.764,338.326,22.3942,226.623,68.5787,0.00354895,13.1871
-13.7394,58.8244,92.3638,124.725,181.694,56.5499,151.661,96.2456,41.4731,36.7006,59.8004,107.784,83.2522,175.223,238.214,196.416,73.8151,53.0096,164.395,47.2512,150.956,93.0326,5.67669,260.165,21.6491,0.00942125,10.1307
-10.6162,33.2821,31.8032,218.963,50.1902,56.3274,151.547,199.66,33.5804,20.2897,125.592,213.779,83.2522,49.2144,216.403,229.222,22.6148,54.2453,223.51,77.1333,114.604,21.6236,74.9229,89.9349,48.2527,0.0526732,11.6351
-11.6401,48.1753,108.587,180.579,50.1902,55.1465,151.547,91.5792,33.5804,64.6066,125.883,176.379,75.5107,3.704,325.167,229.222,65.1272,25.7157,135.342,89.4892,195.174,70.8088,120.871,28.9598,1.94811,0.00783642,10.1612
-11.3458,58.6272,117.423,172.039,47.1676,79.7624,152.869,44.4007,71.5358,43.8878,209.76,100.871,89.4419,7.71062,325.167,229.222,51.1739,25.7157,85.3064,90.77,125.103,110.619,120.022,119.3,26.7108,0.00414166,8.14321
-10.0025,67.1118,122.408,223.451,50.1226,91.0982,152.869,38.4817,204.577,40.4933,105.987,60.8886,32.3691,41.1441,366.89,76.0852,49.3332,110.484,13.9505,122.609,24.7746,137.978,222.928,100.151,9.13141,0.00413764,9.00832
-9.94558,30.4489,162.084,233.731,35.7735,182.889,46.8752,98.6144,105.906,48.8684,143.034,94.4592,13.6162,5.15604,376.357,72.1753,17.1555,168.046,26.0528,54.7935,129.547,131.489,331.897,115.689,13.6493,0.00877977,12.3778
-10.1989,33.2732,112.549,203.98,95.5731,177.608,91.1356,99.8621,108.904,100.45,120.003,31.8726,17.8668,5.15604,355.084,91.0055,63.075,119.204,25.8082,60.0112,265.142,136.899,331.897,120.717,57.9602,0.0301581,14.947
-14.7204,61.8112,65.4951,213.613,107.01,127.609,79.3228,82.276,85.7611,177.255,148.991,31.8726,15.1724,13.2014,355.084,156.012,1.37528,140.547,61.6625,127.933,81.6828,86.465,712.403,106.025,29.2563,0.0404049,21.4845
-17.4512,75.8512,37.2847,135.866,100.696,155.117,75.2766,55.1552,36.492,231.249,281.573,50.4204,26.7223,41.8208,315.983,23.5507,91.4674,190.423,3.04943,1.33502,9.17222,10.1988,797.289,75.4639,17.6284,0.0617859,26.1014
-16.098,71.9158,151.198,120.41,40.6753,124.863,202.475,135.957,8.5292,169.365,197.934,76.7958,43.2506,14.5415,252.088,29.4442,73.9237,188.896,164.053,14.2803,157.078,6.61705,229.481,136.595,46.9072,0.083128,19.2751
-10.6466,22.5576,155.015,109.663,31.2236,137.155,160.13,88.9356,269.254,169.365,54.6611,82.0083,43.2506,14.5415,252.088,11.808,51.2021,160.835,156.741,109.795,163.993,154.374,124.724,89.6235,69.1715,0.0928807,14.2704
-8.36365,35.3694,88.4318,62.7006,32.5627,229.805,108.944,80.2603,265.399,152.558,163.798,48.203,59.6021,14.5415,225.726,19.3964,12.2599,235.856,305.592,82.5993,289.767,110.894,124.096,69.0673,37.7633,0.0304409,18.0008
-12.3633,70.5223,4.23324,68.2021,40.3568,108.203,81.331,198.215,453.339,182.066,148.462,76.1569,45.9935,14.5415,133.015,51.2736,105.073,98.3974,73.7988,85.3449,78.6964,126.908,91.2528,11.6868,63.6995,0.055888,13.3156
-12.3633,84.8302,21.0236,15.9538,40.3568,102.055,71.8743,98.7669,453.339,242.82,148.462,79.4166,28.7992,6.91927,172.017,48.9604,130.418,82.2901,60.7966,69.3817,30.2415,107.202,129.076,117.518,61.7016,0.0321225,10.8742
-8.24147,123.744,24.6692,66.1391,85.8692,38.476,58.4536,102.346,348.981,228.973,175.468,35.0727,29.3727,125.9,147.034,33.3943,125.197,56.0715,129.794,29.4664,71.2076,131.179,97.1525,46.674,59.0333,0.0138974,8.23607
-5.57643,219.378,16.6402,76.2983,78.224,68.4498,65.6167,60.9761,45.6275,271.876,111.326,35.0727,134.694,101.097,265.672,133.525,46.3153,169.362,100.628,24.8653,5.98714,133.493,26.4164,141.48,36.5084,0.0345811,13.3337
-16.6075,128.998,15.7831,76.2983,118.168,132.056,51.2191,44.0503,75.049,296.469,141.051,19.1469,142.363,130.074,215.512,102.834,46.3153,175.359,110.004,46.1907,12.4075,257.471,118.062,201.443,87.5664,0.0473772,17.9898
-11.615,30.0769,15.7831,83.0511,224.812,28.4159,51.2191,38.1309,125.521,296.469,80.0898,19.1469,150.417,178.641,215.512,99.5406,34.6484,128.587,110.004,46.1945,10.4482,74.5544,221.959,181.09,123.036,0.0489926,13.5753
-12.0393,65.5553,31.5609,101.702,147.244,83.2684,151.828,64.644,104.547,286.862,74.2809,19.1469,108.347,157.574,169.884,106.887,17.9362,151.107,166.208,145.174,18.1025,68.2825,140.927,111.274,56.6305,0.0339252,10.1657
-9.97439,53.7434,22.1727,122.38,113.393,86.815,124.098,28.3215,102.133,253.956,121.165,63.9803,110.766,197.288,153.111,164.093,67.8618,24.8136,91.9193,75.7485,54.6509,165.838,57.9411,40.1499,31.5437,0.0917919,10.4081
-9.8882,80.8367,18.8484,231.001,42.4477,118.959,143.597,17.4374,55.9105,245.378,205.049,178.385,66.8552,22.4073,138.817,80.2963,83.4749,114.524,160.637,20.5532,19.934,59.9591,14.1506,222.076,69.75,0.0151513,9.13055
-14.5917,100.676,171.395,206.052,81.6978,188.991,114.753,10.5213,57.3262,176.806,123.857,111.52,15.1398,103.642,159.395,27.069,54.6701,132.172,127.648,99.9726,44.4199,68.4985,94.6973,31.9927,65.891,0.0253756,9.75137
-10.0273,12.2356,176.534,206.052,81.3025,74.9316,104.656,10.5213,60.713,156.759,107.656,204.182,28.3893,224.194,140.456,10.9977,103.93,102.218,180.811,241.945,132.43,42.295,54.9468,159.034,12.779,0.0227416,13.1046
-10.2698,22.5551,107.638,206.052,67.6534,94.6577,107.403,10.5213,58.8487,137.873,83.6766,249.811,86.9035,223.172,136.001,16.8045,101.965,103.457,232.107,206.055,39.951,74.6962,24.4765,257.362,31.6042,0.0179858,11.6255
-7.92014,35.2131,21.62,147.903,179.651,94.6577,59.9288,153.392,56.6533,52.6811,110.115,249.811,84.875,193.484,131.707,57.3936,84.2799,143.539,116.823,103.307,197.789,72.8795,23.87,273.776,53.4681,0.0152756,11.3958
-13.6598,30.8592,22.0495,121.49,342.865,109.213,63.6404,145.049,38.1538,19.9389,7.8935,236.405,86.6671,163.918,131.707,136.068,52.4095,121.829,63.3469,164.125,77.6764,63.4748,168.867,267.475,304.197,0.00537289,14.9953
-12.7896,7.03042,38.5118,108.177,555.228,99.4114,63.6404,59.4241,22.625,9.84489,126.716,236.405,86.6671,128.469,27.7421,118.226,23.0995,49.9361,22.8309,90.7596,128.567,62.3969,68.3083,8.55966,41.7021,0.0867819,16.3254
-9.26366,31.4942,72.2884,144.076,485.779,29.4941,73.0231,138.77,54.6372,57.9048,28.4849,301.368,27.914,91.0542,25.4857,21.4794,150.567,49.9361,196.787,128.006,59.7615,117.798,68.3083,52.9583,22.5497,0.0867819,13.9828
-12.8708,7.50584,113.429,147.027,431.524,28.0147,123.612,153.003,72.9675,39.2895,35.8828,275.977,34.0079,91.0542,25.4857,45.18,156.751,49.9361,41.0866,16.1872,45.5872,158.174,64.8799,214.011,29.9569,0.0195517,10.7872
-14.2798,4.01009,267.932,97.7906,309.867,67.1599,123.612,136.774,97.7789,111.547,29.3227,166.416,26.5587,91.6591,25.4857,76.2413,156.751,46.7676,61.6577,63.2361,35.4204,105.93,64.8799,254.745,57.5968,0.0101199,10.9368
-7.85153,20.4644,267.932,81.2258,106.86,95.4314,53.5794,247.712,151.563,91.596,29.3227,59.0415,176.073,74.5593,113.604,80.6582,94.9978,90.8949,65.7947,66.3439,27.5496,43.7402,25.1998,92.9659,57.4804,0.00623538,6.01214
