-22.4283,35.3805,165.754,10.6151,31.5225,5.51425,13.4304,16.1397,28.2633,10.0265,9.09094,10.2016,10.0572,42.6266,49.0015,30.24,11.8873,7.63184,40.5823,5.06683,65.5847,39.7337,19.4036,7.95093,30.2476,35.6291,37.4202,65.0786,10.5871,57.7988,3.95975,14.3038,21.4367,9.47358,4.10868,30.1743,8.44211,50.9962,2.12035,58.0954,19.923,6.55578,3.38251e-05,122.833
-23.6881,35.3805,152.982,10.6151,31.5225,18.9768,15.5157,2.98172,25.0931,10.5479,4.84684,9.81612,5.73331,28.6277,50.4001,32.6268,10.9018,9.83702,40.5823,5.7414,84.2301,40.8481,19.4036,4.28788,28.3712,51.0338,38.1678,10.2742,53.1311,85.3545,7.06027,0.641327,15.1823,14.6394,33.0069,39.4308,13.8013,34.4472,7.99786,72.8442,75.6244,2.01065,3.38251e-05,134.629
-23.7304,21.1476,147.758,17.7844,39.805,29.8159,15.222,10.1831,19.7116,20.2996,13.7822,3.90576,6.03296,33.7834,52.2021,5.20511,41.8164,24.2503,42.1656,7.31885,50.3976,48.2465,25.1309,6.75596,25.4408,36.6485,37.5593,10.2742,66.4534,23.5986,13.3148,15.2424,10.7101,2.6114,25.3711,38.2051,34.7128,20.1548,7.99786,44.6075,22.6353,17.7069,0.00133996,129.705
-18.5279,27.8416,130.868,10.3221,40.255,59.9859,5.62238,8.43656,10.5707,25.7404,19.554,18.7322,6.4446,22.8843,53.3001,12.4207,52.018,20.2694,6.51296,6.20266,47.0584,46.5609,26.4143,14.844,29.2002,30.5433,49.4252,52.2586,33.5036,16.3489,30.1087,1.84535,1.46621,9.56822,23.707,22.3836,42.4451,22.6706,5.82364,74.7163,32.7481,21.3572,0.000384173,134.34
-23.6987,27.8416,130.868,10.7915,42.8466,59.9859,7.77507,4.79096,9.92596,23.8685,18.8658,14.8055,4.8784,15.9297,52.9861,15.7403,52.018,30.9494,7.2821,4.4416,50.2539,56.1842,26.4143,1.89554,30.0342,24.0916,30.1127,64.6104,71.2466,9.2409,34.2605,2.88408,4.17912,5.21143,12.7315,10.2873,38.7856,7.06526,5.82364,78.4268,49.2516,3.82883,0.00186117,130.907
-21.8127,27.8416,143.748,16.5821,41.4073,52.5944,5.09433,4.79096,3.61204,25.7331,23.3357,23.1006,5.27511,15.2163,51.2396,17.612,53.0527,11.6453,4.73041,6.18942,50.2539,41.5917,35.5043,5.31775,36.64,43.8377,23.4369,60.977,80.2839,9.03768,36.9074,0.990256,11.1722,14.2441,0.556649,6.93512,5.85194,67.7548,8.8576,10.6231,54.5998,6.26665,0.000739752,126.426
-22.4369,21.3156,143.748,20.2505,33.0397,52.5944,4.57234,4.79096,10.5929,27.9321,25.3781,22.0899,0.32155,20.0389,57.5163,17.2817,53.0527,11.6453,7.87959,2.66617,50.0816,48.2554,39.994,8.59624,31.3707,41.8437,1.54382,73.3004,75.7266,7.08592,22.8767,4.06935,11.6996,8.63432,5.98279,1.23731,32.3559,37.7597,14.7087,60.6884,59.4512,23.2269,0.00118503,131.497
-22.3596,41.5629,143.748,21.8687,34.8002,40.0111,4.4022,8.36948,6.62262,16.7553,21.2882,22.2642,15.6249,27.7025,38.1656,15.1847,53.0527,9.64495,5.02266,3.07947,55.9597,43.8836,33.7223,3.18162,25.2318,65.2838,3.21354,43.2941,75.24,10.3858,30.5278,6.52909,6.70849,19.429,25.4586,1.23731,46.6793,13.6705,4.90406,38.7624,54.324,52.8014,0.000596505,129.292
-23.2302,39.0438,121.024,21.8687,36.3874,48.3541,1.23578,4.11921,6.62262,39.4248,20.1274,40.2173,13.6924,27.7657,31.0876,15.0166,66.2761,6.48739,5.79657,6.92714,55.9597,42.6291,31.804,3.73867,9.9358,51.6564,20.0654,47.9912,74.3958,16.5676,51.155,12.5091,14.5584,5.3295,16.2533,12.3796,16.0693,1.60067,4.39793,16.2575,23.7666,7.38554,0.000990529,126.234
-24.0456,37.8751,121.024,23.7949,36.3874,48.1066,1.03418,4.11921,13.0582,24.5191,20.3498,36.8545,11.6154,37.0864,31.0876,10.8264,66.4076,1.52777,5.79657,5.14204,81.2557,14.4401,27.4676,39.7927,11.1889,43.0472,13.534,31.7879,89.3836,16.1669,21.1391,19.1519,2.9813,5.3295,19.0775,31.5614,17.4506,23.8864,0.994674,4.95947,58.8339,8.59496,0.00124162,129.156
