-60.1537,4.46575,3.85198,13.8967,43.5617,72.478,86.5197,6.18323,12.3233,56.4749,48.3644,80.4486,10.2023,16.933,33.3933,89.0017,119.799,11.8138,53.7956,13.233,5.79739,19.0362,17.6883,10.3547,14.5184,0.769829,5.79499,18.4861,18.682,32.9663,0.00291314,84.5284
-58.6188,4.46575,3.85198,14.2847,42.9851,72.5181,91.4967,6.18323,9.76438,56.9551,48.4254,79.2591,12.917,16.933,37.5877,118.865,119.799,11.8138,27.3223,1.75956,3.89815,11.3173,47.5026,4.14111,6.66947,1.25458,10.8849,18.4861,15.2906,3.83814,0.00291314,86.335
-58.6188,4.28853,4.35209,14.2825,42.9851,72.4346,91.4967,6.18323,9.76438,55.5275,48.4254,88.1767,9.81811,16.933,41.7289,116.715,119.799,11.8138,17.4985,1.75956,3.33982,16.9266,46.4709,6.31283,4.68556,5.80427,16.5153,12.7606,17.5234,57.4481,0.00245534,87.3464
-58.6188,4.36974,4.35209,14.3,42.4319,73.1741,91.4967,6.18323,13.389,94.8069,39.8553,48.1316,9.81811,16.933,36.0424,117.762,108.992,11.0067,23.8956,12.3459,8.6088,8.7656,26.0088,10.3415,4.68556,28.1453,12.3748,6.22832,17.9694,63.2556,0.00245534,86.3453
-60.255,4.32254,4.35209,8.93345,42.18,75.2381,91.4967,10.4347,12.4418,77.5178,43.3958,48.1316,8.65049,16.933,50.16,113.856,130.665,14.1281,23.8956,3.68762,3.83299,3.1777,48.8988,10.6296,6.71535,32.037,2.16859,2.48167,19.5056,73.8095,0.00283803,92.5505
-59.8426,4.32254,3.06198,13.0375,41.3803,72.6812,91.4967,10.4347,16.3728,77.5178,21.1809,76.6196,4.2809,6.35752,50.16,113.856,130.665,14.1281,20.5961,4.09343,6.01836,3.1777,23.2625,15.2752,6.71535,39.6017,4.97435,2.48167,12.3899,83.3381,0.00637266,91.7893
-58.2913,4.59353,3.06046,13.0375,41.5855,72.6133,91.4967,10.4347,12.8919,77.5178,27.1941,76.6196,4.2809,6.35752,48.8993,124.793,130.665,14.1281,14.8375,3.11986,7.75397,3.38381,22.0869,13.804,12.974,38.0901,20.3219,2.48167,0.942059,86.4064,0.0040618,92.109
-60.5227,4.59353,2.90628,11.6028,34.5886,61.2641,110.178,10.4347,12.8919,57.1405,31.6278,87.2136,4.2809,11.004,34.7488,124.793,130.665,14.1281,25.5761,7.41327,6.30647,10.5389,14.5497,11.1872,17.0688,21.0776,20.6096,7.45244,7.31884,64.1375,0.00894581,91.0593
-60.9706,4.59353,3.23585,19.0099,34.5886,53.3303,110.178,10.6375,12.8919,57.4038,31.6278,73.9564,4.24345,11.004,34.7488,124.793,130.665,11.215,36.7388,7.41327,15.8004,5.65385,7.51053,12.6825,17.0506,17.9584,17.8751,7.45244,7.31884,27.7841,0.0029221,89.9027
-58.678,4.43966,2.87371,19.0099,25.2927,53.3303,110.178,1.33826,18.8685,56.6778,36.2188,73.9564,2.77388,11.004,45.9562,124.793,130.665,2.82507,36.7388,7.41327,20.8554,6.12964,7.51053,15.9708,18.644,17.9584,17.48,2.04908,7.31884,39.7157,0.00465406,94.7322
-59.699,4.74292,3.02103,20.3657,25.2927,53.3303,110.178,1.33826,18.8685,56.6778,36.3543,73.9564,2.77388,11.004,33.7161,124.793,130.665,2.91979,36.7388,7.41327,30.4589,18.5142,17.1877,22.8375,11.2936,1.40011,33.221,2.04908,12.6463,183.974,0.00189883,97.6078
-60.3754,4.59166,3.49748,21.5271,25.2927,66.2232,110.178,1.33826,18.8685,56.6778,36.1465,73.9564,4.23828,11.004,41.2519,106.259,141.395,10.4033,29.1821,8.79705,26.6918,18.5142,12.1071,24.5335,19.4511,5.55295,23.3467,1.314,1.29735,238.833,8.80285e-05,93.2553
-60.9671,4.4467,4.08377,23.9009,21.1436,54.4658,110.178,1.33826,28.6862,64.2807,35.9306,73.9564,8.52954,11.004,54.8839,98.3437,133.654,14.8039,29.1821,7.00942,10.6632,16.728,4.39329,22.7011,10.024,6.67943,12.5907,1.314,2.37185,224.337,8.32034e-05,89.8226
